DriveID,Driver,Vehicle,WindDirection(deg),WindSpeed(mph),GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Miles Per Gallon(Instant)(mpg),Mass Air Flow Rate(cfm),Accel Pedal Pos #1(%),Trip average MPG(mpg),Vehicle Load(%),Throttle Position(%),Fuel used (trip)(gal),Absolute Throttle Position B(%),Air Fuel Ratio(Measured)(:1),Engine RPM(rpm),Engine Load(Absolute)(%),Trip Distance(miles),Cost per mile(Instant),Ambient Temp(F),Cost per mile(Trip),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s)
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:15 CST 2013,12/4/2013 12:21:15,-86.70895724,34.64488188,14.75,3,151.100006103516,270.3,-1.08494389,8.43765354,6.45577526,0.10761684,255,1.44385028,0.39215687,42.86944962,0,20.3921566,0.06872822,47.45098114,15.42719364,0,0,4.07161617,0,72.1760025,0.01582148,449,449.49398804,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:16 CST 2013,12/4/2013 12:21:16,-86.7091269,34.64488579,14.75,4,151.399993896484,270.3,-1.30768061,8.51549149,5.97078371,0.0875091,255,1.44385028,0.39215687,42.86944962,0,20.3921566,0.06872822,47.45098114,15.45680237,0,0,4.08128548,0,72.1760025,0.01582148,450,450.30300903,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:17 CST 2013,12/4/2013 12:21:17,-86.709289,34.6448847,15,3,150.899993896484,270.4,0.73048097,8.01134014,6.71683216,0.0873006,255,1.44385028,0.39215687,42.88860703,0,20.3921566,0.06872822,47.45098114,15.44020367,0,0,4.09052038,0,72.1760025,0.01574836,451,451.45599365,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:18 CST 2013,12/4/2013 12:21:18,-86.70944496,34.64488325,15,3,150.600006103516,270.4,-1.26696539,7.46767092,5.69296122,-0.01511931,255,1.44385028,0.39215687,42.90763855,0,20.3921566,0.06872822,47.45098114,15.44020367,0,0,4.09940529,0,72.1760025,0.01571423,452,452.45901489,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:19 CST 2013,12/4/2013 12:21:19,-86.70960617,34.64488492,14.75,4,150.399993896484,270.7,-0.20597167,8.77654934,6.62462425,0.1401003,255,1.44385028,0.39215687,42.90763855,0,20.3921566,0.06872822,47.45098114,15.43706322,0,0,4.10858965,0,72.1760025,0.01571423,453,453.15499878,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:20 CST 2013,12/4/2013 12:21:20,-86.70976949,34.64488692,14.75,4,150.199996948242,271.2,-1.17236209,8.49872684,6.61743879,0.09136033,255,1.44385028,0.39215687,42.92654419,0,20.3921566,0.06872822,47.45098114,15.43706322,0,0,4.11789513,0,72.1760025,0.01564367,454,454.54299927,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:21 CST 2013,12/4/2013 12:21:21,-86.70993287,34.64489238,14.75,4,150.5,271.7,-0.58198977,8.6987114,6.2438159,0.11211008,255,1.44385028,0.39215687,42.94532394,0,20.3921566,0.06872822,47.45098114,15.43706322,0,0,4.12721014,0,72.1760025,0.01560836,455,455.49099731,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:22 CST 2013,12/4/2013 12:21:22,-86.71008303,34.64489663,14.5,3,150.800003051758,272.1,-0.25746459,9.4734993,6.74796772,0.20492643,255,1.44385028,0.39215687,42.94532394,0,20.3921566,0.06872822,47.45098114,15.43706322,0,0,4.13576937,0,72.1760025,0.01560836,456,456.20001221,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:23 CST 2013,12/4/2013 12:21:23,-86.71024007,34.64490136,14.25,3,150.899993896484,273.1,0.39877075,7.96703243,6.09173203,0.04214185,255,1.44385028,0.39215687,42.96397781,0,19.6078434,0.06872822,47.45098114,15.43706322,0,0,4.14472151,0,72.1760025,0.01554242,457,457.53799438,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:24 CST 2013,12/4/2013 12:21:24,-86.71039646,34.64491683,14,3,151,276.6,1.23942256,7.96343994,6.41506004,0.06902581,255,1.44385028,0.39215687,42.98250961,0,19.2156868,0.06872822,47.45098114,15.43706322,0,0,4.15369415,0,72.1760025,0.01550884,458,458.46398926,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:25 CST 2013,12/4/2013 12:21:25,-86.71054865,34.64493981,14,4,150.399993896484,280.8,0.61791503,7.76106071,6.44379997,0.04920954,255,1.44385028,0.39215687,42.98250961,0,19.2156868,0.06872822,47.45098114,15.41642761,0,0,4.16250753,0,72.1760025,0.01550884,459,459.16101074,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:26 CST 2013,12/4/2013 12:21:26,-86.7106866,34.64497403,14,3,151.5,286,0.10777588,8.20413971,6.49768782,0.08588177,255,1.44385028,0.39215687,43.00091934,0,19.2156868,0.06872822,47.45098114,15.38592243,0,0,4.17071247,0,72.1760025,0.01544556,460,460.52999878,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:27 CST 2013,12/4/2013 12:21:27,-86.71082909,34.64501872,14,3,151.399993896484,290.9,-0.10059082,7.11799812,5.48579216,-0.06487268,255,1.44385028,0.39215687,43.019207,0,19.2156868,0.06872822,47.45098114,15.38592243,0,0,4.1793952,0,72.1760025,0.01541347,461,461.57000732,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:28 CST 2013,12/4/2013 12:21:28,-86.7109744,34.64507092,14,3,151.899993896484,294.1,-1.02387083,8.21252155,6.83418846,0.11310023,255,1.44385028,0.39215687,43.019207,0,19.2156868,0.06872822,47.45098114,15.3616972,0,0,4.18842125,0,72.1760025,0.01541347,461,462.1210022,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:29 CST 2013,12/4/2013 12:21:29,-86.71111309,34.64512254,13.75,3,152,294.3,-2.36987185,7.13835573,5.87139034,0.0166285,255,1.44385028,0.39215687,43.03738022,0,19.2156868,0.06872822,47.45098114,15.34689236,0,0,4.19708633,0,72.1760025,0.0153485,463,463.55899048,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:30 CST 2013,12/4/2013 12:21:30,-86.71124908,34.64516668,13.75,3,151.899993896484,292.1,-1.13643682,7.98020506,6.54558849,0.07747453,255,1.44385028,0.39215687,43.05543137,0,19.2156868,0.06872822,47.45098114,15.34106064,0,0,4.20540953,0,72.1760025,0.01531813,464,464.54699707,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:31 CST 2013,12/4/2013 12:21:31,-86.71138605,34.64521506,13.5,4,152.399993896484,292,-0.01077759,8.37658119,5.88815546,0.06273323,255,1.44385028,0.39215687,43.07336426,0,19.2156868,0.06872822,47.45098114,15.34106064,0,0,4.21389484,0,72.1760025,0.01528728,465,465.55599976,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:32 CST 2013,12/4/2013 12:21:32,-86.71154005,34.6452509,13.75,3,151.899993896484,286.1,-0.69096315,7.05572748,5.2498827,-0.08174652,255,1.44385028,0.39215687,43.07336426,0,19.2156868,0.06872822,47.45098114,15.34106064,0,0,4.22300911,0,72.1760025,0.01528728,466,466.39300537,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:33 CST 2013,12/4/2013 12:21:33,-86.71168282,34.64528302,14,3,152.199996948242,285.7,-0.2945874,7.79578876,6.14681768,0.03143543,255,1.44385028,0.39215687,43.09118271,0,19.2156868,0.06872822,47.45098114,15.34106064,0,0,4.23143864,0,72.1760025,0.0152239,467,467.57699585,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:34 CST 2013,12/4/2013 12:21:34,-86.71182532,34.64531723,14,3,151.800003051758,284.7,-1.31486571,8.34784031,6.29411125,0.09312147,255,1.44385028,0.39215687,43.10888672,0,19.2156868,0.06872822,47.45098114,15.34106064,0,0,4.23989201,0,72.1760025,0.01519355,468,468.55300903,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:35 CST 2013,12/4/2013 12:21:35,-86.71197266,34.64534248,14,4,151.699996948242,282.5,-1.83578253,7.26648903,6.0869422,0.00321978,255,1.44385028,0.39215687,43.10888672,0,19.2156868,0.06872822,47.45098114,15.34106064,0,0,4.24846411,0,72.1760025,0.01519355,469,469.26501465,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:36 CST 2013,12/4/2013 12:21:36,-86.71213139,34.64536299,14,3,152.399993896484,278.7,0.19998413,7.87482405,6.20789051,0.08893448,255,1.44385028,0.39215687,43.1264801,0,19.2156868,0.06872822,47.45098114,15.32221985,0,0,4.25761652,0,72.1760025,0.0151303,470,470.4750061,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:37 CST 2013,12/4/2013 12:21:37,-86.7122889,34.64537529,14,3,151.800003051758,275.7,-0.53887939,9.31782341,6.33841896,0.16907018,255,1.44385028,0.39215687,43.14395523,0,19.6078434,0.06872822,47.45098114,15.32221985,0,0,4.26662922,0,72.1760025,0.01509833,471,471.49099731,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:38 CST 2013,12/4/2013 12:21:38,-86.71243826,34.64537972,14.25,3,151.399993896484,274.5,0.22393432,8.74062347,6.08095455,0.10464674,255,1.44385028,0.39215687,43.14395523,0,19.6078434,0.06872822,47.45098114,15.31549072,0,0,4.27514362,0,72.1760025,0.01509833,471,472.06298828,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:39 CST 2013,12/4/2013 12:21:39,-86.71259603,34.64538676,14.25,3,150.899993896484,274.9,-1.07296872,8.2424593,6.01149893,0.06467241,255,1.44385028,0.39215687,43.16132355,0,19.6078434,0.06872822,47.45098114,15.31728458,0,0,4.2841444,0,72.1760025,0.01506826,473,473.50698853,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:40 CST 2013,12/4/2013 12:21:40,-86.71275825,34.64540503,14.5,3,149.899993896484,275.8,0.27422974,8.85917759,6.72281981,0.15300518,255,1.44385028,0.39215687,43.17857742,0,20.3921566,0.06872822,47.45098114,15.31728458,0,0,4.29347086,0,72.1760025,0.01500394,474,474.50201416,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:41 CST 2013,12/4/2013 12:21:41,-86.71291477,34.64542035,14.75,3,149.600006103516,277,0.40954834,7.84608412,5.5720129,0.00085872,255,1.44385028,0.39215687,43.17857742,0,20.7843132,0.06872822,47.45098114,15.28767681,0,0,4.3024497,0,72.1760025,0.01500394,474,475.04299927,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:42 CST 2013,12/4/2013 12:21:42,-86.71307068,34.64543865,15.25,3,148.899993896484,278.5,0.80831909,8.786129,6.62582159,0.14377886,255,1.44385028,0.39215687,43.19572449,0,20.7843132,0.06872822,47.45098114,15.2701807,0,0,4.31142092,0,72.1760025,0.01497263,476,476.43499756,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:43 CST 2013,12/4/2013 12:21:43,-86.71323893,34.64546124,15.5,3,148.899993896484,279,-1.67651367,6.8916688,6.3479991,-0.01070899,255,1.44385028,0.39215687,43.21276474,0,21.56862831,0.06872822,47.45098114,15.25447941,0,0,4.32113123,0,72.1760025,0.0149079,477,477.53900146,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:44 CST 2013,12/4/2013 12:21:44,-86.71341874,34.64548585,15.75,3,148.399993896484,279.1,0.2215393,7.25930405,6.38033199,0.00444579,255,1.44385028,0.39215687,43.22969437,0,21.96078491,0.06872822,47.45098114,15.25447941,0,0,4.33151388,0,72.1760025,0.01487217,478,478.56298828,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:45 CST 2013,12/4/2013 12:21:45,-86.71359581,34.64551093,16,3,148.100006103516,279.4,0.3436853,8.67955112,5.99233866,0.09471506,255,1.44385028,0.39215687,43.22969437,0,21.96078491,0.06872822,47.45098114,15.2464056,0,0,4.34174824,0,72.1760025,0.01487217,479,479.27398682,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:46 CST 2013,12/4/2013 12:21:46,-86.71375762,34.64553388,16,3,147.899993896484,279.6,0.16166382,8.2556324,6.22226095,0.07294029,255,1.44385028,0.39215687,43.24651718,0,22.35294151,0.06872822,47.45098114,15.24236774,0,0,4.35110092,0,72.1760025,0.01480522,480,480.50100708,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:47 CST 2013,12/4/2013 12:21:47,-86.71393556,34.64556004,16.25,3,147.800003051758,280.2,-0.34248778,8.2424593,6.22585344,0.07253879,255,1.44385028,0.39215687,43.263237,0,22.35294151,0.06872822,47.45098114,15.24236774,0,0,4.36139679,0,72.1760025,0.01477027,481,481.5,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:48 CST 2013,12/4/2013 12:21:48,-86.71411454,34.64558905,16.25,4,147.899993896484,280.3,-0.65623534,7.92272472,6.42344236,0.06085604,255,1.44385028,0.39215687,43.263237,0,22.35294151,0.06872822,47.45098114,15.24236774,0,0,4.37178707,0,72.1760025,0.01477027,481,482.05300903,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:49 CST 2013,12/4/2013 12:21:49,-86.71429361,34.64561031,16.25,3,148.100006103516,279.9,-0.15447876,8.77894402,6.62103128,0.1399886,255,1.44385028,0.39215687,43.27985382,0,22.35294151,0.06872822,47.45098114,15.23967552,0,0,4.38209295,0,72.1760025,0.01473516,483,483.50299072,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:50 CST 2013,12/4/2013 12:21:50,-86.71446432,34.64563274,16.25,3,147.899993896484,279.6,-1.08254886,7.97421741,6.06059694,0.04593867,255,1.44385028,0.39215687,43.29636383,0,22.35294151,0.06872822,47.45098114,15.24236774,0,0,4.39194012,0,72.1760025,0.01466755,484,484.54901123,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:51 CST 2013,12/4/2013 12:21:51,-86.71463264,34.64566055,16,3,147.899993896484,279.7,0.8849597,7.2377491,5.51213741,-0.04922956,255,1.44385028,0.39215687,43.31277084,0,22.35294151,0.06872822,47.45098114,15.2464056,0,0,4.40171862,0,72.1760025,0.01463496,485,485.55099487,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:52 CST 2013,12/4/2013 12:21:52,-86.71480918,34.64568504,16,3,147.5,279.3,-0.34488282,7.75028324,6.37554216,0.04260665,255,1.44385028,0.39215687,43.31277084,0,22.35294151,0.06872822,47.45098114,15.2495451,0,0,4.41191626,0,72.1760025,0.01463496,486,486.37298584,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:53 CST 2013,12/4/2013 12:21:53,-86.71498385,34.64570581,16,3,147.5,278.9,-0.31614259,7.96463728,6.5611558,0.0713914,255,1.44385028,0.39215687,43.32907867,0,21.96078491,0.06872822,47.45098114,15.25447941,0,0,4.42196941,0,72.1760025,0.01456794,487,487.52801514,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:54 CST 2013,12/4/2013 12:21:54,-86.71515388,34.64572401,16,3,147.5,278.8,-0.53169435,8.06403065,6.03185654,0.04696864,255,1.44385028,0.39215687,43.34528732,0,21.96078491,0.06872822,47.45098114,15.25447941,0,0,4.43173647,0,72.1760025,0.01453584,488,488.54501343,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:55 CST 2013,12/4/2013 12:21:55,-86.71532683,34.64574885,16,3,147.5,278.9,0.51373172,7.16709614,5.90372324,-0.03301448,255,1.44385028,0.39215687,43.34528732,0,21.96078491,0.06872822,47.45098114,15.2464056,0,0,4.4417367,0,72.1760025,0.01453584,489,489.25100708,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:56 CST 2013,12/4/2013 12:21:56,-86.71550249,34.64577128,16,3,147.399993896484,279.2,-1.23702765,9.28429317,6.49170065,0.18067926,255,1.44385028,0.39215687,43.36139679,0,21.96078491,0.06872822,47.45098114,15.2464056,0,0,4.45186186,0,72.1760025,0.01447012,490,490.54199219,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:57 CST 2013,12/4/2013 12:21:57,-86.71567208,34.64578987,16,3,147.399993896484,278.6,-0.78915894,7.18625593,6.11687994,-0.01565659,255,1.44385028,0.39215687,43.37740326,0,21.56862831,0.06872822,47.45098114,15.2464056,0,0,4.46160793,0,72.1760025,0.01443852,491,491.57501221,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:58 CST 2013,12/4/2013 12:21:58,-86.71583474,34.64581649,15.75,3,147,279.1,-0.46104127,7.33833981,5.94084597,-0.01740104,255,1.44385028,0.39215687,43.37740326,0,21.56862831,0.06872822,47.45098114,15.26120853,0,0,4.4710536,0,72.1760025,0.01443852,492,492.19000244,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:21:59 CST 2013,12/4/2013 12:21:59,-86.71600533,34.64583843,15.5,3,146.800003051758,278.9,-1.18433714,7.81973886,6.23543358,0.04563862,255,1.44385028,0.39215687,43.39331436,0,21.56862831,0.06872822,47.45098114,15.25627422,0,0,4.48088884,0,72.1760025,0.01437639,493,493.56600952,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:00 CST 2013,12/4/2013 12:22:00,-86.71617838,34.64585795,15.5,3,147,278.6,-0.60833496,7.01381493,6.60546398,0.00307727,255,1.44385028,0.39215687,43.4091301,0,21.1764698,0.06872822,47.45098114,15.25627422,0,0,4.49083853,0,72.1760025,0.01434454,494,494.58099365,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:01 CST 2013,12/4/2013 12:22:01,-86.71634087,34.64587918,15,3,146.699996948242,278.4,0.08861572,7.88679934,7.28684711,0.11361128,255,1.44385028,0.39215687,43.4091301,0,20,0.06872822,47.45098114,15.26524639,0,0,4.50020981,0,72.1760025,0.01431466,495,495.57199097,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:02 CST 2013,12/4/2013 12:22:02,-86.71649292,34.64589647,14.5,3,146.899993896484,278.2,0.10178833,7.93589735,6.72042465,0.07910806,255,1.44385028,0.39215687,43.42484665,0,20,0.06872822,47.45098114,15.28363895,0,0,4.50895357,0,72.1760025,0.01431466,496,496.41400146,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:03 CST 2013,12/4/2013 12:22:03,-86.71663879,34.64591546,13.75,3,146.699996948242,278.3,-0.43349853,7.58861923,7.23056412,0.08839482,255,1.44385028,0.39215687,43.44047165,0,18.43137169,0.06872822,47.45098114,15.30248165,0,0,4.51736593,0,72.1760025,0.0142603,497,497.52600098,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:04 CST 2013,12/4/2013 12:22:04,-86.71678621,34.64593501,13,3,146.600006103516,278.4,-1.19391727,7.79578876,7.21858883,0.10885543,255,1.44385028,0.39215687,43.45600128,0,16.47058868,0.06872822,47.45098114,15.30248165,0,0,4.52587128,0,72.1760025,0.0142335,498,498.54299927,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:05 CST 2013,12/4/2013 12:22:05,-86.71691446,34.64594577,12,3,147.300003051758,278.2,-0.49936157,6.97429705,7.26409435,0.04677993,255,1.44385028,0.39215687,43.45600128,0,16.47058868,0.06872822,47.45098114,15.32221985,0,0,4.53321505,0,72.1760025,0.0142335,499,499.2210083,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:06 CST 2013,12/4/2013 12:22:06,-86.71702441,34.64595786,10.75,3,147.600006103516,278.2,-0.27662477,7.78620863,7.25092173,0.10393232,255,1.44385028,0.39215687,43.47143555,0,14.50980377,0.06872822,47.45098114,15.33702374,0,0,4.53953362,0,72.1760025,0.01419066,500,500.51199341,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:07 CST 2013,12/4/2013 12:22:07,-86.71712869,34.64597004,9.75,4,148.100006103516,278.2,-0.88016969,7.39582014,7.03177738,0.06313711,255,1.44385028,0.39215687,43.48678207,0,12.15686321,0.06872822,47.45098114,15.33702374,0,0,4.54553318,0,72.1760025,0.01417193,501,501.48300171,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:08 CST 2013,12/4/2013 12:22:08,-86.7172208,34.64598156,8.5,3,148.100006103516,277.9,-0.1472937,7.35270977,7.48802853,0.08887321,255,1.44385028,0.39215687,43.48678207,0,9.8039217,0.06872822,47.45098114,15.34375286,0,0,4.55084038,0,72.1760025,0.01417193,501,502.00601196,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:09 CST 2013,12/4/2013 12:22:09,-86.71729856,34.6459919,7.25,3,148.100006103516,277.7,-0.61671752,8.21132469,7.18625593,0.13309258,255,1.44385028,0.39215687,43.50203323,0,9.8039217,0.06872822,47.45098114,15.3616972,0,0,4.55532694,0,72.1760025,0.01415541,503,503.45999146,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:10 CST 2013,12/4/2013 12:22:10,-86.71736026,34.64599713,6,3,147.899993896484,277.3,-0.10897339,7.05812263,7.26289654,0.05142719,255,1.44385028,0.39215687,43.51719284,0,7.45098019,0.06872822,47.45098114,15.3625946,0,0,4.5588603,0,72.1760025,0.0141305,504,504.4750061,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:11 CST 2013,12/4/2013 12:22:11,-86.71740885,34.64600467,4.75,3,148,277.7,-0.71132082,7.71316051,6.91202641,0.07725388,255,1.44385028,0.39215687,43.53226471,0,5.09803915,0.06872822,47.45098114,15.36349106,0,0,4.5616765,0,72.1760025,0.01412178,505,505.48901367,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:12 CST 2013,12/4/2013 12:22:12,-86.71745105,34.64600583,3.75,3,148.199996948242,277.4,-0.37122804,7.54311419,6.75635004,0.05196053,255,1.44385028,0.39215687,43.53226471,0,5.09803915,0.06872822,47.45098114,15.37246323,0,0,4.56408167,0,72.1760025,0.01412178,506,506.32598877,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:13 CST 2013,12/4/2013 12:22:13,-86.71747954,34.6460106,2.5,3,148.699996948242,277.5,-0.27063721,7.75746822,6.92400169,0.07930607,255,1.44385028,0.39215687,43.54724503,0,3.13725495,0.06872822,47.45098114,15.37246323,0,0,4.56573772,0,72.1760025,0.01410922,507,507.44799805,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:14 CST 2013,12/4/2013 12:22:14,-86.71748872,34.64601289,1.5,4,148.5,280.9,-0.44786865,7.79818344,6.74437523,0.07097012,214.53457642,1.44385028,0.39215687,43.5621376,0,1.96078432,0.06873446,47.45098114,15.37246323,0,0,4.56628418,0.00553444,72.1760025,0.01410881,508,508.5710144,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:15 CST 2013,12/4/2013 12:22:15,-86.71750189,34.64601149,0.75,3,148.399993896484,278.3,-0.34967285,8.01613045,6.23782825,0.05500644,214.53457642,1.44385028,0.39215687,43.5621376,0,1.96078432,0.06873446,47.45098114,15.3823328,0,0,4.56704044,0.00553444,72.1760025,0.01410881,509,509.16101074,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:16 CST 2013,12/4/2013 12:22:16,-86.71749796,34.64601204,0.25,3,147.899993896484,278.3,-0.36404297,8.29754543,6.17316294,0.07388443,107.26728821,1.44385028,0.39215687,43.57694626,0,1.17647064,0.06874151,47.45098114,15.38502502,0,0,4.56704044,0.00922225,72.1760025,0.01410792,510,510.4460144,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:17 CST 2013,12/4/2013 12:22:17,-86.71750178,34.64601144,0,3,148.199996948242,0,-0.4179309,8.33586502,6.22465563,0.0803557,107.26728821,1.44385028,0.39215687,43.59166336,0,1.17647064,0.06874834,47.45098114,15.38502502,0,0,4.56704044,0.00922225,72.1760025,0.01410932,511,511.45498657,0
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:18 CST 2013,12/4/2013 12:22:18,-86.71750288,34.64600977,0,3,148.100006103516,0,-0.38080812,8.32029819,6.1875329,0.07667929,107.26728821,1.44385028,0.39215687,43.59166336,0,1.17647064,0.06874834,47.45098114,15.34106064,0,0,4.56704044,0.00922225,72.1760025,0.01410932,512,511.6000061,0.59899998
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:19 CST 2013,12/4/2013 12:22:19,-86.71750199,34.64600896,0,3,148.100006103516,0,-0.37003052,8.3167057,6.17196512,0.07540005,0,1.44385028,0.39215687,43.58555984,0,0,0.06875522,47.45098114,15.31145382,0,0,4.56704044,0.01684666,72.1760025,0.01411074,513,511.6000061,1.90600002
Nick - Wed Dec 04 12:13:42 CST 2013,Nick,Prius,190,14,Wed Dec 04 12:22:20 CST 2013,12/4/2013 12:22:20,-86.71750201,34.64600932,0,3,147.899993896484,0,-0.42272094,8.31311321,6.15759516,0.07397389,0,1.44385028,0.78431374,43.57947159,0,0,0.06876192,47.45098114,15.31145382,0,0,4.56704044,0.01684666,72.1760025,0.01411211,514,511.6000061,2.91599989
